left_border_x,left_border_y,right_border_x,right_border_y,pos_x,pos_y,Lapdist
-104.6392095,315.4191908,-111.6106591,304.6541378,-106.5023651,312.5421753,104.4605241
-103.3006613,314.5580662,-110.2720839,303.7921979,-105.1662903,311.677002,106.0526058
-101.9610687,313.6964201,-108.9348953,302.9301481,-103.8298721,310.8113403,107.6435813
-100.6208285,312.8349945,-107.5972611,302.0675541,-102.4931488,309.9452515,109.2352262
-99.27974858,311.9754129,-106.2578285,301.2028914,-101.1559219,309.0790405,110.8295039
-97.93871798,311.1138432,-104.9186548,300.3396797,-99.81832886,308.2124939,112.4227775
-96.59727416,310.2513166,-103.5797957,299.4766525,-98.48041534,307.345459,114.0156866
-95.25426184,309.3902245,-102.2408851,298.6127185,-97.1421814,306.4779358,115.6091305
-93.91189885,308.5271207,-100.9018063,297.7483408,-95.80366516,305.6099243,117.2029564
-92.56836547,307.6640961,-99.56318078,296.8850916,-94.46507263,304.741272,118.7957895
-91.22409988,306.8008062,-98.22486719,296.0213692,-93.12634277,303.8718262,120.3886171
-89.87978824,305.936735,-96.88605725,295.1580911,-91.7876358,303.0016479,121.9816209
-88.5347346,305.0734545,-95.54617599,294.2942479,-90.44881439,302.1307983,123.5758313
-87.189655,304.2092128,-94.20638084,293.4297711,-89.1098938,301.2592468,125.1703128
-85.84426689,303.346317,-92.86383337,292.5643292,-87.77068329,300.3873596,126.7676304
-84.49913933,302.4822581,-91.52116636,291.6980623,-86.43115234,299.5151367,128.3654955
-83.15380028,301.6160118,-90.18178441,290.8295648,-85.09140015,298.6422119,129.9618138
-81.80903987,300.7526933,-88.8346206,289.9606882,-83.75101471,297.7696228,131.5648724
-80.46352455,299.8885644,-87.48719407,289.0939592,-82.4099884,296.8970642,133.1669889
-79.11896082,299.0237876,-86.13822565,288.2242905,-81.06812286,296.0249023,134.7719934
-77.77432102,298.159298,-84.78738338,287.3550244,-79.72546387,295.1533813,136.3783552
-76.42766195,297.2961612,-83.43770539,286.4852454,-78.38196564,294.2822266,137.9840159
-75.08212508,296.4300277,-82.08848094,285.6151198,-77.03773499,293.411377,139.5894832
-73.7348036,295.5646328,-80.73970131,284.7477087,-75.69311523,292.5406189,141.1931068
-72.38723211,294.6989779,-79.38997596,283.8791827,-74.34772491,291.6698608,142.7981289
-71.04004686,293.8311318,-78.04307694,283.0081444,-73.0019455,290.7990723,144.4021378
-69.69136,292.9648608,-76.69524945,282.1379291,-71.65574646,289.9282227,146.0064799
-68.34294631,292.0978583,-75.34572266,281.2678619,-70.30895233,289.057373,147.6121696
-66.99413553,291.2312172,-73.99594573,280.3974314,-68.96178436,288.1867065,149.2182665
-65.64454508,290.3622484,-72.64907536,279.5275182,-67.61421967,287.3155212,150.8216407
-64.29606837,289.4940032,-71.29714772,278.6567302,-66.26605225,286.4445801,152.4297389
-62.94690606,288.6253088,-69.94740446,277.7844841,-64.91747284,285.5737305,154.0367922
-61.59674606,287.7558674,-68.597642,276.9144542,-63.56842422,284.7025757,155.6426598
-60.24726539,286.886594,-67.24601998,276.0418656,-62.21883392,283.831604,157.251477
-58.89808276,286.0157597,-65.89406416,275.1701743,-60.8687439,282.9607239,158.8600883
-57.54678135,285.1465172,-64.5426043,274.2992046,-59.51821899,282.0897217,160.4678918
-56.19512654,284.2764668,-63.19240989,273.4277118,-58.16746521,281.2185059,162.0749153
-54.84353635,283.4052543,-61.84151636,272.5571172,-56.81640244,280.3469543,163.6820395
-53.49147613,282.5353456,-60.49043289,271.6834399,-55.4650116,279.4753723,165.2909953
-52.1401916,281.6621324,-59.14034304,270.8108503,-54.11336136,278.6034241,166.898526
-50.78725071,280.7908673,-57.78882233,269.939356,-52.76143646,277.7311401,168.5066649
-49.43447535,279.9191508,-56.43581204,269.0682727,-51.40921402,276.8586426,170.1158333
-48.08138662,279.0466786,-55.08478471,268.1945765,-50.05671692,275.9858093,171.7247522
-46.72668924,278.1752509,-53.73379292,267.3224248,-48.70413589,275.1125183,173.332803
-45.37202735,277.3031899,-52.38267808,266.449763,-47.35145569,274.2387695,174.9412339
-44.01842729,276.4296757,-51.03000405,265.5765244,-45.99851608,273.3647156,176.5512875
-42.66310686,275.5576526,-49.67714861,264.7041121,-44.64538956,272.4902649,178.1610456
-41.30808476,274.68458,-48.32448246,263.830868,-43.29212952,271.615448,179.7710956
-39.95248975,273.8134031,-46.96958927,262.9559971,-41.93844986,270.7405701,181.3838989
-38.5974959,272.9395563,-45.61596651,262.080806,-40.58444214,269.8654175,182.9958089
-37.2425603,272.0656028,-44.26035794,261.2070719,-39.23019028,268.9901733,184.6085972
-35.88612684,271.1940802,-42.90292645,260.3332708,-37.87546158,268.1149292,186.2229542
-34.5305715,270.3221698,-41.54263564,259.4597443,-36.52018356,267.2400513,187.8395679
-33.17469562,269.4489284,-40.18291114,258.5869095,-35.16430664,266.3652344,189.4553312
-31.81778147,268.5773943,-38.82101731,257.714919,-33.80783463,265.4906921,191.0724652
-30.46116406,267.7050296,-37.45937921,256.8414097,-32.45076752,264.6164856,192.6902033
-29.10383366,266.8337399,-36.10059031,255.9619131,-31.09310341,263.7427368,194.3087897
-27.74694448,265.9607465,-34.74311788,255.0808046,-29.73483467,262.8693237,195.9271479
-26.39026231,265.0864344,-33.38426589,254.2016924,-28.37592506,261.9961548,197.5455783
-25.03109032,264.2146126,-32.02467963,253.3247002,-27.01647949,261.1231079,199.1634752
-23.67193145,263.3413502,-30.66525666,252.4492669,-25.65671158,260.250061,200.7803902
-22.31228042,262.4683791,-29.30441175,251.5752683,-24.29658318,259.3770142,202.3977252
-20.95223639,261.5954883,-27.94496242,250.6982275,-22.93605232,258.5039673,204.0155333
-19.59258726,260.7213514,-26.58465011,249.8219315,-21.57512283,257.6309204,205.6336632
-18.23043164,259.8491808,-25.22331296,248.9495307,-20.2138958,256.7575989,207.2505497
-16.86930176,258.9753954,-23.8623955,248.0748078,-18.85242653,255.8841705,208.8683372
-15.5074103,258.1016107,-22.50292883,247.1992368,-17.49082565,255.010498,210.4853636
